order_id,date,supplier,price,quantity,total_before_discount,total_after_discount
4243911878910729141,2/25/2025,天津市武清区优艺工艺品厂,2.4,30,168,159.6
4243911878910729141,2/25/2025,天津市武清区优艺工艺品厂,2.4,40,168,159.6
4243969479671729141,2/25/2025,天津市武清区臻美人造花厂(个体工商户),3.7,20,329,293
4243969479671729141,2/25/2025,天津市武清区臻美人造花厂(个体工商户),2.7,30,329,293
4243969479671729141,2/25/2025,天津市武清区臻美人造花厂(个体工商户),2.7,30,329,293
4243969479671729141,2/25/2025,天津市武清区臻美人造花厂(个体工商户),3.5,20,329,293
4242860389485729141,2/24/2025,义乌宸美线带有限公司,0.4,1000,430,410
4243197279589729141,2/24/2025,义乌市嘉姿饰品有限公司,3.8,30,,258
4243197279589729141,2/24/2025,义乌市嘉姿饰品有限公司,4.8,30,,258
4242766358000729141,2/24/2025,义乌市欣彩饰品有限公司,2.1,30,,66
4242959676858729141,2/24/2025,海丰县卡洛歌首饰有限公司,4,50,280,270
4242959676858729141,2/24/2025,海丰县卡洛歌首饰有限公司,4,20,280,270
4243119303373729141,2/24/2025,汕尾市银晶缘珠宝首饰有限公司,4.1,25,107.5,102.38
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,11.1,25,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,7.9,30,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,9.5,25,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,9.8,25,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,9.5,25,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,10,20,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,9.7,25,1807,1670
4243051190244729141,2/24/2025,莆田工艺美术城庆兴珠宝行,6.5,20,1807,1670
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.7,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.9,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.3,18,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.8,16,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,3.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,1.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.5,19,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,3.3,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.8,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.3,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2,16,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.5,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.5,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.5,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.5,20,1141.7,1063.77
4243105911955729141,2/24/2025,海丰县梅陇镇长昇首饰厂,2.8,30,1141.7,1063.77
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,6.3,20,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,3.5,30,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,3.6,30,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,3.4,30,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,4.2,30,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,3.3,30,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,3.4,20,786,700
4240118162433729141,2/21/2025,义乌市韩爵饰品厂,2.6,20,786,700
4240011780220729141,2/21/2025,深圳市宝安区新势力首饰厂,5,30,155,147.5
4239715788077729141,2/21/2025,义乌市悦俏服饰有限公司,4.8,30,144,120
4239670284509729141,2/21/2025,义乌市德伟包装有限公司,1.4,50,171,154
4239670284509729141,2/21/2025,义乌市德伟包装有限公司,1.4,50,171,154
4239840891319729141,2/21/2025,阿里巴巴（中国）网络技术有限公司,9.9,1,,9.9
4239486433895729141,2/21/2025,金华市多俊包装有限公司,1.4,50,,150
4239486433895729141,2/21/2025,金华市多俊包装有限公司,1.4,50,,150
4239827499761729141,2/21/2025,阿里巴巴（中国）网络技术有限公司,9.9,1,,9.9
4238735439852729141,2/20/2025,东莞市盛艺饰品有限公司,10.9,16,619.2,590
4238735439852729141,2/20/2025,东莞市盛艺饰品有限公司,13.9,16,619.2,590
4238735439852729141,2/20/2025,东莞市盛艺饰品有限公司,13.9,16,619.2,590
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,10.9,25,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.9,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.9,20,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,9.9,20,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.2,25,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,10.6,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,10.9,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,13.9,12,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.9,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.6,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.9,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,11.3,25,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,19.9,12,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,19.9,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,12.9,16,3665.6,3470
4238738175120729141,2/20/2025,东阳市巧欢饰品有限公司,15.9,16,3665.6,3470
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,6.3,20,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,5.8,20,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,4.8,12,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,3,12,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,4.5,12,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,6,16,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,6.2,16,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,4.5,16,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,3.8,16,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,4.9,12,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,4.9,12,883.2,790
4237600788301729141,2/19/2025,义乌市韩爵饰品厂,4,12,883.2,790
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,3.5,12,580,545
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,8,16,580,545
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,8,16,580,545
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,3.8,16,580,545
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,4,16,580,545
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,4.5,12,580,545
4236997105124729141,2/19/2025,义乌市莘选电子商务有限公司,8.6,12,580,545
4237156368212729141,2/19/2025,乐清市芯之萌饰品商行,9.2,12,390.4,370.88
4237156368212729141,2/19/2025,乐清市芯之萌饰品商行,7,16,390.4,370.88
4237156368212729141,2/19/2025,乐清市芯之萌饰品商行,7,12,390.4,370.88
4237156368212729141,2/19/2025,乐清市芯之萌饰品商行,7,12,390.4,370.88
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,3.8,12,825.6,784
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,8.8,12,825.6,784
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,16.8,12,825.6,784
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,12,12,825.6,784
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,5.8,12,825.6,784
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,10.8,12,825.6,784
4237265774905729141,2/19/2025,义乌市谦谦饰品有限公司,10.8,12,825.6,784
4236806882536729141,2/18/2025,汕头市潮南区司马浦红之园工艺品厂,4,30,,130
4236807386294729141,2/18/2025,义乌市雅琳工艺品有限公司,2.5,20,,500
4236807386294729141,2/18/2025,义乌市雅琳工艺品有限公司,2.5,20,,500
4236807386294729141,2/18/2025,义乌市雅琳工艺品有限公司,2.5,50,,500
4236807386294729141,2/18/2025,义乌市雅琳工艺品有限公司,2.5,30,,500
4236807386294729141,2/18/2025,义乌市雅琳工艺品有限公司,2.5,30,,500
4236807386294729141,2/18/2025,义乌市雅琳工艺品有限公司,2.5,50,,500
4236807638347729141,2/18/2025,义乌市康信工艺品有限公司,4,50,500,475
4236807638347729141,2/18/2025,义乌市康信工艺品有限公司,4,40,500,475
4236807638347729141,2/18/2025,义乌市康信工艺品有限公司,4,30,500,475
4235108582702729141,2/17/2025,通海县小伍花卉经营部,1.4,30,,154
4235108582702729141,2/17/2025,通海县小伍花卉经营部,1.4,50,,154
4235108582702729141,2/17/2025,通海县小伍花卉经营部,1.4,30,,154
4234994606489729141,2/17/2025,高阳县涵帅纺织品店,0.6,400,230,208
4233037573176729141,2/15/2025,义乌市即爱电子商务商行,0.7,1,7.3,7.24
4233037573176729141,2/15/2025,义乌市即爱电子商务商行,0.7,1,7.3,7.24
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.9,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.5,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.5,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.6,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.6,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.7,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.7,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.9,12,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.9,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.3,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.3,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,3.5,12,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,3.5,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.7,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.7,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.5,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.5,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.8,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.8,20,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.3,12,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,2.3,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.6,16,812.2,656.09
4233372699560729141,2/15/2025,义乌市旗佑电子商务有限公司,1.6,16,812.2,656.09
4230484634800729141,2/13/2025,保定尚咖商贸有限公司,34,8,,1350
4230484634800729141,2/13/2025,保定尚咖商贸有限公司,34,8,,1350
4230484634800729141,2/13/2025,保定尚咖商贸有限公司,32,8,,1350
4230484634800729141,2/13/2025,保定尚咖商贸有限公司,32,8,,1350
4230484634800729141,2/13/2025,保定尚咖商贸有限公司,41,6,,1350
4230474446694729141,2/13/2025,天津市武清区花好多工艺品厂,1.9,50,430,425
4230474446694729141,2/13/2025,天津市武清区花好多工艺品厂,2,50,430,425
4230474446694729141,2/13/2025,天津市武清区花好多工艺品厂,2,50,430,425
4230474446694729141,2/13/2025,天津市武清区花好多工艺品厂,2,50,430,425
4230473258652729141,2/13/2025,汕头市潮南区司马浦红之园工艺品厂,4,20,,90
4230539319346729141,2/13/2025,天津市武清区臻美人造花厂(个体工商户),3.7,20,,326.49
4230539319346729141,2/13/2025,天津市武清区臻美人造花厂(个体工商户),2.7,30,,326.49
4230539319346729141,2/13/2025,天津市武清区臻美人造花厂(个体工商户),3.7,30,,326.49
4230539319346729141,2/13/2025,天津市武清区臻美人造花厂(个体工商户),3.5,20,,326.49
4228184450646729141,2/11/2025,义乌市木色包装厂,1.6,200,640,500
4228184450646729141,2/11/2025,义乌市木色包装厂,1.6,200,640,500
4228184234302729141,2/11/2025,白沟新城坤驺箱包厂,31,10,,1652
4228184234302729141,2/11/2025,白沟新城坤驺箱包厂,31,12,,1652
4228184234302729141,2/11/2025,白沟新城坤驺箱包厂,31,10,,1652
4228184234302729141,2/11/2025,白沟新城坤驺箱包厂,31,10,,1652
4228184234302729141,2/11/2025,白沟新城坤驺箱包厂,31,10,,1652
4227895441263729141,2/11/2025,白沟新城坤驺箱包厂,31,10,,663
4227895441263729141,2/11/2025,白沟新城坤驺箱包厂,31,10,,663
4228218075375729141,2/11/2025,保定尚咖商贸有限公司,32,10,1682,1085
4228218075375729141,2/11/2025,保定尚咖商贸有限公司,34,8,1682,1085
4228218075375729141,2/11/2025,保定尚咖商贸有限公司,34,8,1682,1085
4228218075375729141,2/11/2025,保定尚咖商贸有限公司,32,8,1682,1085
4228218075375729141,2/11/2025,保定尚咖商贸有限公司,32,8,1682,1085
4228218075375729141,2/11/2025,保定尚咖商贸有限公司,41,6,1682,1085
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,10.6,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,14.6,16,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,13.9,16,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,12.9,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,11.6,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,12.6,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,14.6,16,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,13.6,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,15.9,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,13.9,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,15.9,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,12.9,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,14.6,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,11.9,12,2637.2,2500
4227396444205729141,2/10/2025,东阳市巧欢饰品有限公司,15.9,12,2637.2,2500
4227498507763729141,2/10/2025,临沂霓裳包装材料有限公司,3.8,30,266,252.7
4227498507763729141,2/10/2025,临沂霓裳包装材料有限公司,3.8,40,266,252.7
4227313536655729141,2/10/2025,义乌市新位电子商务商行(个体工商户),0.1,400,64,61.2
4227497607723729141,2/10/2025,海丰县梅陇花影首饰商行,3.7,16,108.4,102.98
4227497607723729141,2/10/2025,海丰县梅陇花影首饰商行,4.1,12,108.4,102.98
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.6,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.6,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.4,12,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.8,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.6,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.5,20,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.9,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.9,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,2.8,12,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.6,20,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,3.5,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.5,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.8,20,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.6,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.4,16,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.5,20,1199,1130
4227189627896729141,2/10/2025,汕尾市诚达电子商务有限公司,4.2,16,1199,1130
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,4,12,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,2.8,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.6,12,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,2.6,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.8,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,2.5,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,2.7,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.4,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.2,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,2.8,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,2.5,12,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.4,16,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.2,12,655.6,610
4226835313541729141,2/10/2025,深圳市宝安区新势力首饰厂,3.8,16,655.6,610
4226989608785729141,2/10/2025,海丰县珍欣饰首饰有限公司,2.4,16,274.8,250
4226989608785729141,2/10/2025,海丰县珍欣饰首饰有限公司,2.9,12,274.8,250
4226989608785729141,2/10/2025,海丰县珍欣饰首饰有限公司,3.7,16,274.8,250
4226989608785729141,2/10/2025,海丰县珍欣饰首饰有限公司,4.5,16,274.8,250
4226989608785729141,2/10/2025,海丰县珍欣饰首饰有限公司,4.4,16,274.8,250
4226990652037729141,2/10/2025,海丰县梅陇糜匠首饰厂,2.7,16,150.4,137
4226990652037729141,2/10/2025,海丰县梅陇糜匠首饰厂,2.9,16,150.4,137
4226990652037729141,2/10/2025,海丰县梅陇糜匠首饰厂,3.8,16,150.4,137
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.3,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.9,20,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2.4,20,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.5,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.9,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.5,12,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.6,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2.1,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.8,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2.1,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2.1,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.3,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.8,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,1.7,16,518.4,510
4226832037809729141,2/10/2025,义乌市橘橙饰品有限公司,2.7,16,518.4,510
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.7,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5.1,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5.4,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.7,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.9,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.8,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,6.1,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.9,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.9,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.6,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.8,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,6,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,1.9,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,1.9,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.7,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.7,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.5,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.6,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5.3,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.8,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.9,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.6,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.3,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,1.8,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.4,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.4,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5.8,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,5.2,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.2,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4.5,12,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.9,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,2.9,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.9,16,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,3.9,20,2568.8,2300
4226834953196729141,2/10/2025,义乌市韩爵饰品厂,4,24,2568.8,2300
4226762557803729141,2/10/2025,义乌市尚尼文化用品有限公司,1.5,200,670,640
4226762557803729141,2/10/2025,义乌市尚尼文化用品有限公司,1.5,200,670,640
4226959982392729141,2/10/2025,东阳市巧欢饰品有限公司,12.9,20,1151.6,1090
4226959982392729141,2/10/2025,东阳市巧欢饰品有限公司,11.6,16,1151.6,1090
4226959982392729141,2/10/2025,东阳市巧欢饰品有限公司,11.6,20,1151.6,1090
4226959982392729141,2/10/2025,东阳市巧欢饰品有限公司,10.9,20,1151.6,1090
4226959982392729141,2/10/2025,东阳市巧欢饰品有限公司,12.9,20,1151.6,1090
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,4.6,16,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,5.5,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,4.4,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,4.4,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,5.7,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,5.3,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,6,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,5.5,20,2612,2358
4225716111779729141,2/9/2025,海丰县梅陇糜匠首饰厂,5.5,20,2612,2358
